Time(s) acc_x(g) acc_y(g) acc_z(g) gyr_x(°/s) gyr_y(°/s) gyr_z(°/s) mag_x(G) mag_y(G) mag_z(G) SVM(g) yaw(°) pitch(°) roll(°)
0.000;-0.19;0.13;0.88;-0.42;2.64;0.49;366.31;-71.63;-371.00;0.91;-119.82;-11.98;8.11 
0.031;-0.19;0.06;0.86;-0.35;2.30;0.28;359.38;-72.59;-369.00;0.88;-119.85;-12.04;8.12 
0.061;-0.17;0.10;0.87;-0.28;2.16;0.21;365.32;-71.63;-374.00;0.89;-119.88;-12.09;8.13 
0.090;-0.18;0.11;0.89;-0.49;2.57;-0.14;366.31;-72.59;-371.00;0.91;-119.90;-12.13;8.14 
0.119;-0.19;0.10;0.87;-0.42;2.71;0.21;367.30;-72.59;-370.00;0.90;-119.93;-12.20;8.15 
0.148;-0.19;0.10;0.89;-0.70;2.09;0.00;364.33;-69.72;-371.00;0.92;-119.96;-12.27;8.16 
0.178;-0.18;0.12;0.86;-0.97;1.67;0.49;364.33;-73.54;-373.00;0.89;-119.98;-12.32;8.16 
0.208;-0.18;0.13;0.86;-0.90;1.39;-0.14;364.33;-70.68;-374.00;0.89;-120.02;-12.34;8.16 
0.238;-0.18;0.10;0.86;-0.70;2.09;-0.42;365.32;-71.63;-371.00;0.88;-120.02;-12.37;8.14 
0.268;-0.20;0.08;0.89;-0.35;2.37;-0.70;367.30;-72.59;-370.00;0.92;-120.03;-12.41;8.14 
0.298;-0.18;0.09;0.90;-0.49;1.74;-0.35;366.31;-72.59;-371.00;0.92;-120.03;-12.47;8.13 
0.329;-0.21;0.10;0.88;-0.70;2.09;-0.21;367.30;-72.59;-370.00;0.91;-120.04;-12.52;8.12 
0.359;-0.20;0.11;0.90;-0.70;3.06;-0.35;364.33;-69.72;-371.00;0.93;-120.05;-12.58;8.08 
0.389;-0.21;0.09;0.87;-1.11;3.62;-0.28;365.32;-69.72;-376.00;0.90;-120.06;-12.68;8.04 
0.419;-0.20;0.10;0.85;-1.11;3.20;0.07;366.31;-68.77;-372.00;0.88;-120.07;-12.77;8.00 
0.449;-0.22;0.09;0.88;-0.90;0.56;-0.07;366.31;-70.68;-371.00;0.91;-120.09;-12.85;8.00 
0.479;-0.21;0.12;0.86;0.00;0.14;-0.07;367.30;-68.77;-368.00;0.89;-120.09;-12.87;7.99 
0.509;-0.20;0.10;0.91;-0.14;2.71;-0.35;364.33;-66.86;-371.00;0.94;-120.10;-12.90;8.01 
0.539;-0.22;0.08;0.84;-0.63;2.71;-0.35;363.34;-71.63;-368.00;0.87;-120.10;-12.99;8.01 
0.568;-0.21;0.12;0.86;-0.63;-0.28;0.07;364.33;-65.90;-371.00;0.89;-120.12;-13.04;7.99 
0.597;-0.21;0.10;0.87;-0.49;-1.32;0.35;366.31;-69.72;-370.00;0.90;-120.14;-13.00;7.97 
0.627;-0.18;0.10;0.88;0.00;-0.63;0.14;365.32;-69.72;-368.00;0.90;-120.16;-12.97;7.97 
0.657;-0.18;0.10;0.88;-0.56;1.74;0.21;366.31;-69.72;-370.00;0.90;-120.18;-12.96;7.97 
0.687;-0.20;0.10;0.87;-0.70;2.71;-0.42;366.31;-71.63;-371.00;0.90;-120.19;-13.02;7.99 
0.717;-0.22;0.11;0.87;-0.14;1.95;-0.28;365.32;-67.81;-367.00;0.90;-120.20;-13.10;8.02 
0.747;-0.21;0.09;0.84;-0.07;0.07;-0.35;367.30;-66.86;-368.00;0.87;-120.19;-13.13;8.02 
0.777;-0.19;0.10;0.89;-0.21;-0.28;-0.28;366.31;-66.86;-370.00;0.92;-120.20;-13.12;8.03 
0.807;-0.21;0.11;0.92;0.00;0.42;0.07;365.32;-68.77;-368.00;0.95;-120.21;-13.12;8.04 
0.838;-0.18;0.11;0.87;0.49;0.97;0.14;367.30;-68.77;-373.00;0.90;-120.24;-13.10;8.05 
0.868;-0.19;0.06;0.87;1.74;2.02;0.00;364.33;-69.72;-370.00;0.89;-120.26;-13.12;8.10 
0.898;-0.18;0.09;0.89;1.95;1.04;0.70;365.32;-69.72;-373.00;0.91;-120.28;-13.15;8.18 
0.929;-0.20;0.14;0.82;2.85;-0.07;0.77;369.28;-70.68;-369.00;0.86;-120.33;-13.18;8.29 
0.959;-0.15;0.10;0.83;4.31;-2.71;0.83;367.30;-68.77;-369.00;0.85;-120.37;-13.09;8.42 
0.989;-0.17;0.10;0.89;3.34;-5.91;2.16;372.25;-68.77;-371.00;0.91;-120.43;-12.90;8.54 
1.019;-0.14;0.11;0.96;0.77;-3.90;3.55;368.29;-71.63;-368.00;0.98;-120.53;-12.67;8.64 
1.049;-0.14;0.12;0.94;-2.02;3.62;3.41;371.26;-73.54;-366.00;0.96;-120.65;-12.55;8.66 
1.079;-0.14;0.12;0.92;-3.13;8.21;1.46;372.25;-71.63;-370.00;0.94;-120.74;-12.65;8.61 
1.109;-0.18;0.12;0.87;-1.46;8.42;0.56;366.31;-71.63;-371.00;0.90;-120.79;-12.85;8.55 
1.140;-0.18;0.11;0.84;0.07;7.03;0.56;370.27;-72.59;-367.00;0.87;-120.82;-13.07;8.55 
1.169;-0.18;0.12;0.88;-0.14;6.40;0.83;368.29;-71.63;-366.00;0.91;-120.86;-13.24;8.59 
1.198;-0.15;0.14;0.89;-0.97;6.26;-0.21;369.28;-69.72;-370.00;0.91;-120.89;-13.36;8.60 
1.227;-0.15;0.10;0.90;-1.11;7.79;-0.77;368.29;-66.86;-368.00;0.92;-120.89;-13.51;8.58 
1.256;-0.14;0.13;0.86;-0.42;9.60;-1.18;370.27;-65.90;-369.00;0.88;-120.89;-13.70;8.57 
1.285;-0.16;0.10;0.88;0.49;9.88;-0.42;368.29;-67.81;-366.00;0.90;-120.88;-13.93;8.59 
1.314;-0.15;0.11;0.88;-0.28;8.77;0.49;370.27;-63.03;-371.00;0.90;-120.90;-14.14;8.62 
1.343;-0.16;0.10;0.86;-1.39;8.28;1.46;370.27;-58.26;-367.00;0.88;-120.94;-14.34;8.61 
1.372;-0.14;0.10;0.86;-2.02;6.26;1.67;370.27;-63.03;-364.00;0.88;-121.00;-14.50;8.59 
1.401;-0.16;0.14;0.82;-2.23;4.03;1.60;370.27;-59.21;-365.00;0.85;-121.07;-14.57;8.58 
