Time(s) acc_x(g) acc_y(g) acc_z(g) gyr_x(°/s) gyr_y(°/s) gyr_z(°/s) mag_x(G) mag_y(G) mag_z(G) SVM(g) yaw(°) pitch(°) roll(°)
0.000;-0.47;0.10;0.78;3.20;-0.49;-6.96;272.64;-344.60;-384.00;0.92;-147.99;-31.07;15.47 
0.029;-0.46;0.07;0.75;3.34;-1.18;-8.70;271.65;-344.60;-382.00;0.88;-147.48;-31.05;15.23 
0.060;-0.47;0.11;0.76;2.85;0.35;-9.39;274.63;-343.65;-383.00;0.90;-146.94;-31.07;14.97 
0.089;-0.48;0.10;0.75;2.92;0.77;-8.14;276.62;-342.70;-381.00;0.90;-146.38;-31.11;14.69 
0.119;-0.48;0.15;0.79;2.71;0.90;-6.96;273.64;-342.70;-380.00;0.94;-145.91;-31.12;14.48 
0.149;-0.48;0.16;0.77;1.60;0.83;-4.38;275.63;-342.70;-379.00;0.92;-145.47;-31.11;14.28 
0.178;-0.45;0.14;0.74;1.11;0.35;-3.34;276.62;-341.74;-381.00;0.88;-145.12;-31.08;14.06 
0.207;-0.46;0.11;0.76;0.97;2.99;-2.92;278.61;-342.70;-380.00;0.90;-144.78;-31.08;13.86 
0.237;-0.50;0.09;0.74;0.49;3.69;-0.63;279.61;-339.83;-385.00;0.90;-144.48;-31.10;13.67 
0.266;-0.46;0.14;0.78;0.35;2.50;0.63;279.61;-337.92;-381.00;0.92;-144.22;-31.11;13.51 
0.296;-0.46;0.14;0.81;-1.04;1.18;1.67;276.62;-340.79;-380.00;0.94;-144.05;-31.09;13.37 
0.326;-0.46;0.11;0.77;-1.39;0.21;2.43;277.62;-339.83;-382.00;0.90;-143.92;-30.99;13.20 
0.355;-0.46;0.13;0.75;-1.25;0.21;4.17;277.62;-338.88;-381.00;0.89;-143.81;-30.87;13.05 
0.385;-0.46;0.10;0.78;-1.88;-0.49;4.73;277.62;-341.74;-379.00;0.91;-143.74;-30.76;12.91 
0.415;-0.46;0.09;0.77;-1.53;-1.67;4.73;277.62;-343.65;-380.00;0.90;-143.69;-30.61;12.77 
0.446;-0.46;0.09;0.77;-0.77;-1.11;4.03;278.61;-345.56;-380.00;0.90;-143.62;-30.45;12.62 
0.475;-0.45;0.09;0.77;-1.04;0.00;1.74;278.61;-343.65;-381.00;0.90;-143.51;-30.32;12.44 
0.504;-0.46;0.11;0.78;-1.46;-1.67;0.90;277.62;-342.70;-381.00;0.91;-143.37;-30.22;12.28 
0.533;-0.46;0.10;0.78;-1.46;-2.37;0.35;276.62;-341.74;-382.00;0.91;-143.22;-30.06;12.09 
0.562;-0.45;0.09;0.79;-0.35;-2.30;-1.32;273.64;-342.70;-382.00;0.91;-143.02;-29.93;11.87 
0.592;-0.45;0.07;0.77;0.49;-1.04;-2.78;275.63;-346.51;-381.00;0.89;-142.77;-29.81;11.67 
0.622;-0.46;0.10;0.78;1.04;-0.49;-3.97;277.62;-344.60;-381.00;0.91;-142.47;-29.73;11.47 
0.651;-0.46;0.11;0.78;0.90;-0.77;-4.38;277.62;-346.51;-382.00;0.91;-142.15;-29.63;11.28 
0.681;-0.46;0.12;0.77;0.56;-0.97;-3.20;276.62;-345.56;-382.00;0.90;-141.86;-29.52;11.10 
0.711;-0.46;0.10;0.77;0.28;0.70;-2.30;276.62;-343.65;-381.00;0.90;-141.59;-29.43;10.92 
0.742;-0.46;0.13;0.78;-0.35;0.49;-2.78;276.62;-342.70;-381.00;0.91;-141.32;-29.37;10.73 
0.771;-0.46;0.10;0.77;-0.56;-0.07;-2.64;276.62;-343.65;-382.00;0.90;-141.05;-29.30;10.53 
0.800;-0.45;0.08;0.77;-0.14;0.35;-1.81;276.62;-344.60;-378.00;0.90;-140.81;-29.22;10.33 
0.830;-0.46;0.10;0.73;0.00;1.18;-2.64;278.61;-345.56;-378.00;0.87;-140.57;-29.17;10.13 
0.859;-0.46;0.10;0.77;-0.14;1.04;-2.64;278.61;-345.56;-378.00;0.90;-140.31;-29.12;9.93 
0.889;-0.47;0.08;0.77;-0.28;0.63;-2.09;277.62;-345.56;-380.00;0.91;-140.06;-29.05;9.72 
0.919;-0.44;0.07;0.78;0.35;0.21;-2.92;276.62;-346.51;-379.00;0.90;-139.82;-28.97;9.53 
0.949;-0.47;0.09;0.78;1.18;-0.42;-3.55;276.62;-344.60;-380.00;0.92;-139.55;-28.87;9.36 
0.979;-0.46;0.08;0.77;0.90;-1.25;-4.38;278.61;-343.65;-378.00;0.90;-139.27;-28.77;9.18 
1.009;-0.45;0.10;0.77;1.60;-0.21;-5.36;279.61;-346.51;-379.00;0.90;-138.97;-28.67;8.99 
1.040;-0.47;0.11;0.75;1.53;-0.14;-4.45;280.60;-345.56;-379.00;0.89;-138.65;-28.58;8.83 
1.070;-0.45;0.10;0.77;1.74;-0.49;-3.97;279.61;-343.65;-377.00;0.90;-138.36;-28.50;8.67 
1.100;-0.44;0.11;0.74;1.88;0.07;-4.66;278.61;-346.51;-376.00;0.87;-138.08;-28.41;8.53 
1.131;-0.46;0.11;0.78;2.02;-0.14;-4.73;281.60;-344.60;-379.00;0.91;-137.78;-28.32;8.38 
1.161;-0.42;0.09;0.76;1.67;-0.97;-4.24;282.59;-342.70;-376.00;0.87;-137.50;-28.21;8.23 
1.191;-0.46;0.11;0.75;1.46;1.67;-4.17;280.60;-342.70;-376.00;0.89;-137.22;-28.14;8.08 
