Time(s) acc_x(g) acc_y(g) acc_z(g) gyr_x(°/s) gyr_y(°/s) gyr_z(°/s) mag_x(G) mag_y(G) mag_z(G) SVM(g) yaw(°) pitch(°) roll(°)
0.000;0.26;0.34;0.80;-23.30;-17.88;-138.85;324.35;-213.24;-377.00;0.91;-90.54;11.10;12.34 
0.030;0.26;0.32;0.80;-25.39;-13.36;-147.90;305.45;-205.59;-378.00;0.90;-86.30;10.96;12.59 
0.061;0.26;0.26;0.77;-25.60;-13.36;-149.84;290.53;-194.11;-380.00;0.85;-81.77;10.71;12.77 
0.090;0.26;0.28;0.73;-27.55;-21.15;-148.45;271.62;-185.51;-380.00;0.82;-77.39;10.60;12.92 
0.120;0.26;0.30;0.78;-30.82;-27.34;-149.50;260.68;-180.73;-380.00;0.88;-73.14;10.76;13.01 
0.150;0.27;0.32;0.78;-31.58;-23.79;-150.61;231.82;-175.95;-386.00;0.89;-68.72;10.93;13.05 
0.180;0.29;0.24;0.74;-31.10;-21.70;-150.26;210.93;-171.16;-388.00;0.83;-64.19;11.04;13.08 
0.210;0.27;0.23;0.68;-31.30;-19.48;-146.64;194.02;-166.38;-388.00;0.77;-59.89;11.12;13.13 
0.240;0.21;0.26;0.66;-31.86;-12.45;-151.03;177.10;-171.16;-383.00;0.74;-55.66;11.08;13.12 
0.270;0.14;0.26;0.58;-20.87;10.09;-162.16;146.26;-168.30;-385.00;0.65;-51.20;10.56;13.30 
0.300;0.12;0.22;0.54;-12.52;34.09;-178.37;126.36;-161.60;-379.00;0.60;-46.31;9.18;13.78 
0.330;0.08;0.11;0.35;-2.78;52.87;-177.53;107.45;-155.87;-375.00;0.38;-41.24;7.13;14.33 
0.360;0.01;-0.14;0.18;6.40;59.83;-160.97;91.54;-147.26;-368.00;0.23;-36.45;4.71;14.60 
0.390;0.14;-0.18;0.22;12.59;31.51;-125.22;70.64;-135.78;-357.00;0.32;-32.24;2.75;14.42 
0.420;0.09;-0.03;0.38;22.47;4.66;-95.51;59.70;-135.78;-356.00;0.39;-29.27;2.19;14.40 
