Time(s) acc_x(g) acc_y(g) acc_z(g) gyr_x(°/s) gyr_y(°/s) gyr_z(°/s) mag_x(G) mag_y(G) mag_z(G) SVM(g) yaw(°) pitch(°) roll(°)
0.000;0.13;0.02;0.86;1.39;3.76;10.37;341.37;-180.32;-402.00;0.87;-102.03;14.02;4.59 
0.030;0.10;0.03;0.84;2.64;-2.16;10.23;343.35;-178.41;-404.00;0.85;-102.42;13.95;4.57 
0.060;0.08;0.06;0.92;2.85;-8.83;7.10;344.34;-185.09;-402.00;0.93;-102.72;14.09;4.61 
0.091;0.18;0.07;0.96;1.88;0.00;4.59;342.36;-184.14;-403.00;0.98;-102.94;14.17;4.65 
0.120;0.21;0.02;0.94;1.46;4.17;5.70;343.35;-185.09;-403.00;0.96;-103.16;14.10;4.66 
0.150;0.14;0.02;0.84;3.83;2.43;5.77;346.33;-186.05;-401.00;0.85;-103.43;13.99;4.68 
0.180;0.15;0.07;0.88;1.81;2.30;2.43;347.32;-185.09;-404.00;0.90;-103.63;13.89;4.76 
0.210;0.14;0.05;0.86;-0.28;1.46;-1.11;346.33;-181.28;-402.00;0.87;-103.73;13.76;4.82 
0.240;0.16;0.00;0.84;1.53;-1.18;0.07;348.31;-185.09;-401.00;0.86;-103.74;13.77;4.89 
0.269;0.17;0.05;0.88;0.28;1.95;0.42;344.34;-184.14;-405.00;0.90;-103.83;13.75;4.91 
0.298;0.19;0.08;0.86;-0.56;0.70;0.63;342.36;-184.14;-405.00;0.88;-103.91;13.71;4.91 
0.327;0.18;0.06;0.91;0.70;-2.71;-4.73;346.33;-184.14;-400.00;0.93;-103.91;13.74;4.94 
0.357;0.13;0.08;0.90;-1.67;5.01;-10.16;344.34;-184.14;-400.00;0.91;-103.76;13.67;5.01 
0.387;0.13;0.08;0.82;-2.99;4.52;-14.33;343.35;-181.28;-403.00;0.83;-103.47;13.40;5.09 
0.416;0.11;0.00;0.87;-4.38;0.70;-13.57;346.33;-179.37;-402.00;0.88;-103.10;13.30;5.12 
0.446;0.10;0.01;0.85;-2.57;-2.16;-10.57;342.36;-178.41;-403.00;0.86;-102.78;13.32;5.13 
0.477;0.13;0.00;0.94;-0.97;-3.27;-5.70;339.38;-176.51;-406.00;0.95;-102.57;13.34;5.09 
0.507;0.14;0.00;0.93;-1.32;3.06;3.55;346.33;-175.55;-404.00;0.94;-102.62;13.31;5.03 
0.537;0.10;0.03;0.89;0.07;3.34;6.68;346.33;-179.37;-402.00;0.90;-102.86;13.16;4.96 
0.566;0.11;0.02;0.89;1.18;0.14;9.95;343.35;-177.46;-402.00;0.90;-103.16;13.10;4.93 
