Time(s) acc_x(g) acc_y(g) acc_z(g) gyr_x(°/s) gyr_y(°/s) gyr_z(°/s) mag_x(G) mag_y(G) mag_z(G) SVM(g) yaw(°) pitch(°) roll(°)
0.000;-0.33;0.16;0.79;0.97;3.41;-1.25;-72.58;-221.41;-336.00;0.87;162.35;-16.68;10.08 
0.029;-0.33;0.14;0.83;-0.97;3.13;0.83;-73.57;-221.41;-335.00;0.90;162.41;-16.77;10.05 
0.058;-0.32;0.10;0.82;-0.90;5.84;-1.46;-76.55;-224.29;-336.00;0.89;162.40;-16.83;9.96 
0.088;-0.38;0.16;0.83;-2.71;4.52;4.31;-76.55;-221.41;-335.00;0.93;162.34;-16.94;9.91 
0.118;-0.38;0.10;0.85;-2.92;6.33;6.68;-77.55;-219.50;-333.00;0.94;162.17;-17.05;9.83 
0.148;-0.35;0.10;0.86;-1.95;5.43;8.00;-78.54;-217.58;-332.00;0.93;161.96;-17.15;9.73 
0.178;-0.34;0.07;0.84;-0.21;1.74;7.37;-75.56;-217.58;-334.00;0.91;161.75;-17.20;9.71 
0.209;-0.37;0.04;0.83;-0.83;-0.56;6.12;-74.56;-216.62;-332.00;0.91;161.57;-17.16;9.69 
0.239;-0.38;0.01;0.86;-2.71;-1.46;0.90;-77.55;-215.66;-330.00;0.94;161.47;-17.12;9.57 
0.269;-0.37;0.05;0.84;-1.67;-2.02;-3.48;-73.57;-216.62;-333.00;0.92;161.53;-17.07;9.37 
0.300;-0.38;0.08;0.83;1.46;-0.97;-5.01;-76.55;-216.62;-335.00;0.92;161.69;-17.03;9.25 
0.329;-0.38;0.14;0.85;2.99;-0.35;-6.68;-74.56;-215.66;-335.00;0.94;161.95;-17.05;9.22 
0.358;-0.38;0.14;0.83;1.74;-0.28;-5.08;-77.55;-218.54;-335.00;0.92;162.20;-17.08;9.22 
0.388;-0.39;0.18;0.81;0.97;-1.46;0.49;-78.54;-218.54;-335.00;0.92;162.36;-17.08;9.24 
0.418;-0.35;0.18;0.80;-1.74;-2.16;5.84;-74.56;-216.62;-335.00;0.89;162.33;-16.99;9.29 
0.448;-0.35;0.17;0.82;-3.20;1.81;9.32;-72.58;-218.54;-334.00;0.91;162.13;-16.94;9.30 
0.478;-0.38;0.15;0.80;-4.73;4.17;13.77;-72.58;-221.41;-334.00;0.90;161.80;-16.97;9.29 
0.509;-0.39;0.14;0.82;-5.43;5.01;18.30;-74.56;-215.66;-333.00;0.92;161.29;-17.05;9.27 
0.539;-0.38;0.14;0.82;-5.63;4.31;19.90;-72.58;-213.75;-332.00;0.91;160.69;-17.08;9.26 
0.569;-0.38;0.10;0.82;-5.50;4.24;20.59;-75.56;-209.91;-334.00;0.91;160.09;-17.13;9.26 
0.599;-0.41;0.07;0.81;-6.40;0.14;20.24;-71.58;-206.08;-333.00;0.91;159.48;-17.12;9.23 
0.629;-0.42;0.10;0.79;-5.91;2.02;19.90;-70.59;-208.00;-328.00;0.90;158.87;-17.08;9.21 
0.659;-0.39;0.14;0.77;-6.19;2.43;21.43;-71.58;-204.16;-328.00;0.87;158.29;-17.08;9.22 
