Time(s) acc_x(g) acc_y(g) acc_z(g) gyr_x(°/s) gyr_y(°/s) gyr_z(°/s) mag_x(G) mag_y(G) mag_z(G) SVM(g) yaw(°) pitch(°) roll(°)
0.000;-0.33;0.21;0.74;9.04;-18.02;-23.30;-50.96;-194.58;-378.00;0.84;-133.29;-18.49;-3.96 
0.029;-0.32;0.21;0.70;0.77;-13.43;-24.56;-51.96;-206.08;-380.00;0.80;-132.96;-17.70;-3.95 
0.059;-0.28;0.22;0.72;-12.10;8.42;-29.22;-55.95;-209.91;-376.00;0.80;-132.59;-17.30;-4.29 
0.089;-0.26;0.27;0.96;-9.81;22.68;-27.34;-59.95;-210.87;-370.00;1.03;-131.97;-17.43;-4.91 
0.119;-0.42;0.27;1.23;5.01;14.47;2.09;-66.94;-208.00;-373.00;1.33;-131.72;-17.66;-5.17 
0.148;-0.60;0.34;1.28;24.42;6.54;19.20;-62.95;-202.24;-376.00;1.45;-132.26;-17.76;-4.70 
0.178;-0.74;0.56;1.04;26.16;-13.29;37.01;-53.96;-199.37;-378.00;1.39;-133.18;-17.61;-3.77 
0.209;-0.70;0.46;0.62;-0.28;-32.77;51.62;-43.96;-203.20;-380.00;1.04;-134.95;-16.98;-2.74 
0.239;-0.68;0.16;0.23;-11.27;-42.78;42.02;-44.96;-208.00;-382.00;0.74;-136.93;-16.06;-2.42 
0.269;-0.56;0.00;0.16;-9.32;-5.36;26.92;-43.96;-212.79;-383.00;0.58;-138.39;-15.61;-2.61 
0.300;-0.48;0.19;0.48;-4.94;56.14;26.71;-42.96;-203.20;-381.00;0.70;-139.27;-16.62;-2.74 
0.330;-0.58;0.63;0.80;-15.17;70.75;52.59;-40.97;-188.83;-375.00;1.17;-140.34;-18.77;-2.47 
0.359;-0.74;0.77;0.99;-38.54;35.83;87.03;-38.97;-175.41;-367.00;1.46;-142.38;-20.49;-2.25 
0.389;-0.71;0.51;0.80;-59.41;-0.83;110.47;-38.97;-164.86;-362.00;1.18;-145.72;-21.12;-2.33 
0.419;-0.58;0.20;0.58;-65.88;2.30;120.21;-42.96;-150.49;-358.00;0.84;-150.08;-21.31;-2.74 
0.449;-0.49;0.14;0.47;-65.81;26.30;125.70;-42.96;-139.94;-350.00;0.69;-154.50;-22.00;-3.21 
0.479;-0.46;0.21;0.50;-65.74;46.40;127.03;-40.97;-126.52;-341.00;0.71;-158.94;-23.43;-3.50 
0.510;-0.51;0.35;0.55;-70.54;59.06;135.23;-37.97;-109.27;-331.00;0.83;-163.72;-25.45;-3.48 
0.540;-0.60;0.42;0.65;-78.26;55.65;150.19;-28.98;-81.47;-314.00;0.98;-169.03;-27.62;-3.23 
0.570;-0.66;0.29;0.65;-81.53;48.56;170.16;-20.98;-66.14;-303.00;0.97;-174.95;-29.54;-2.73 
0.600;-0.70;0.20;0.65;-80.42;48.70;184.77;-7.99;-48.88;-295.00;0.98;178.44;-31.31;-1.87 
0.630;-0.75;0.16;0.60;-82.64;44.45;192.42;1.00;-40.26;-288.00;0.97;171.13;-33.02;-0.64 
0.660;-0.78;0.08;0.51;-87.93;47.72;194.02;38.97;-7.67;-272.00;0.94;163.76;-34.48;0.76 
0.690;-0.77;0.14;0.46;-93.70;65.95;188.45;59.95;5.75;-262.00;0.91;156.07;-36.17;2.03 
0.721;-0.74;0.25;0.46;-103.79;77.22;189.84;79.93;22.05;-248.00;0.91;148.02;-38.18;3.59 
0.751;-0.91;0.18;0.40;-104.83;67.97;197.08;105.91;27.80;-233.00;1.01;139.46;-39.98;5.47 
0.781;-0.90;0.10;0.42;-103.23;66.23;171.90;141.88;41.22;-219.00;1.00;131.47;-41.30;7.44 
0.812;-0.58;-0.03;0.48;-117.84;121.18;128.00;164.86;48.88;-208.00;0.75;123.92;-43.15;8.75 
0.842;-0.62;0.16;0.82;-114.50;141.36;80.28;171.86;56.55;-186.00;1.04;117.14;-46.42;9.12 
0.872;-0.74;0.42;0.94;-99.90;73.88;94.68;178.85;69.01;-164.00;1.27;111.68;-48.79;9.62 
0.902;-0.71;0.34;0.65;-87.72;24.77;135.79;198.83;70.93;-156.00;1.02;106.71;-48.94;11.34 
0.933;-0.57;0.19;0.33;-88.07;36.10;146.37;227.81;68.05;-156.00;0.69;101.20;-48.00;13.94 
0.962;-0.50;0.03;0.25;-93.63;67.34;134.26;247.79;65.18;-150.00;0.56;95.67;-47.64;16.20 
0.992;-0.51;0.02;0.32;-88.35;74.30;120.56;268.78;61.34;-145.00;0.60;90.60;-47.75;18.02 
1.023;-0.53;0.09;0.30;-90.92;65.95;114.16;297.75;55.59;-133.00;0.62;85.67;-47.66;19.87 
1.053;-0.56;0.07;0.23;-92.59;61.98;105.46;316.74;50.80;-132.00;0.61;81.15;-47.31;21.58 
1.083;-0.56;-0.04;0.35;-90.71;67.97;99.13;329.73;46.01;-126.00;0.66;77.25;-46.94;22.96 
1.113;-0.62;-0.21;0.53;-87.72;70.12;84.52;341.72;43.13;-125.00;0.84;73.81;-46.62;24.04 
1.143;-0.71;-0.08;0.62;-81.32;61.36;57.88;353.71;40.26;-115.00;0.95;71.05;-46.50;24.70 
1.173;-0.77;0.15;0.65;-83.55;53.70;47.10;359.70;39.30;-113.00;1.02;68.96;-46.44;25.05 
1.203;-0.82;0.18;0.66;-83.97;50.16;41.04;364.70;39.30;-112.00;1.07;67.05;-46.30;25.29 
