Time(s) acc_x(g) acc_y(g) acc_z(g) gyr_x(°/s) gyr_y(°/s) gyr_z(°/s) mag_x(G) mag_y(G) mag_z(G) SVM(g) yaw(°) pitch(°) roll(°)
0.000;-0.46;0.16;0.77;-1.81;-1.95;1.60;-77.87;-186.68;-334.00;0.91;151.08;-31.60;10.00 
0.030;-0.44;0.12;0.77;-1.18;-1.67;1.32;-81.86;-188.59;-336.00;0.89;150.94;-31.49;10.04 
0.060;-0.45;0.14;0.77;-1.18;-0.56;1.39;-79.87;-187.64;-336.00;0.90;150.80;-31.37;10.10 
0.090;-0.46;0.18;0.80;-0.97;0.83;1.67;-76.87;-188.59;-330.00;0.94;150.66;-31.32;10.16 
0.120;-0.44;0.13;0.78;-0.70;-1.04;0.28;-75.87;-189.55;-336.00;0.90;150.53;-31.26;10.22 
0.151;-0.42;0.13;0.74;-0.35;-0.83;-0.14;-78.87;-188.59;-334.00;0.86;150.45;-31.17;10.26 
0.181;-0.42;0.15;0.74;0.07;1.04;0.42;-79.87;-186.68;-332.00;0.86;150.36;-31.13;10.31 
0.211;-0.46;0.13;0.78;-0.14;-0.90;-0.28;-80.86;-187.64;-333.00;0.91;150.29;-31.10;10.36 
0.240;-0.46;0.14;0.77;1.04;-0.14;-2.23;-80.86;-187.64;-336.00;0.91;150.25;-31.04;10.39 
0.269;-0.45;0.17;0.78;0.77;-0.90;-1.39;-83.86;-187.64;-332.00;0.92;150.26;-31.00;10.45 
0.298;-0.46;0.15;0.77;1.39;1.46;-1.32;-80.86;-186.68;-337.00;0.91;150.25;-30.95;10.50 
0.327;-0.44;0.16;0.76;0.49;-0.28;-0.90;-81.86;-189.55;-333.00;0.89;150.23;-30.90;10.57 
0.356;-0.44;0.16;0.77;0.42;-0.07;-1.11;-80.86;-191.46;-335.00;0.90;150.19;-30.87;10.63 
0.386;-0.46;0.14;0.77;0.83;0.77;-1.25;-81.86;-191.46;-333.00;0.91;150.14;-30.87;10.67 
0.416;-0.46;0.16;0.76;0.90;1.60;-1.53;-77.87;-190.51;-334.00;0.90;150.14;-30.85;10.73 
0.447;-0.46;0.15;0.78;0.70;2.50;-1.46;-80.86;-187.64;-337.00;0.92;150.12;-30.92;10.80 
0.477;-0.47;0.15;0.84;0.00;0.90;0.35;-80.86;-190.51;-339.00;0.97;150.04;-30.93;10.87 
0.507;-0.42;0.13;0.77;-0.14;1.46;-0.35;-79.87;-189.55;-334.00;0.89;149.97;-30.87;10.91 
0.538;-0.47;0.17;0.77;-0.49;1.53;-1.95;-80.86;-188.59;-335.00;0.92;149.91;-30.91;10.95 
0.568;-0.48;0.15;0.80;-0.35;-0.21;-0.97;-78.87;-187.64;-334.00;0.94;149.85;-30.88;10.99 
0.598;-0.46;0.16;0.74;0.77;2.09;-1.67;-80.86;-188.59;-335.00;0.89;149.83;-30.88;11.03 
0.628;-0.46;0.18;0.78;0.00;2.09;-0.21;-79.87;-189.55;-333.00;0.92;149.79;-30.90;11.09 
0.659;-0.46;0.15;0.80;-0.49;-0.21;0.63;-82.86;-187.64;-334.00;0.93;149.69;-30.87;11.14 
0.688;-0.46;0.14;0.76;-0.21;0.56;-0.07;-82.86;-189.55;-334.00;0.90;149.61;-30.78;11.17 
0.718;-0.45;0.14;0.77;-0.49;2.92;-0.14;-81.86;-189.55;-333.00;0.90;149.53;-30.77;11.22 
0.749;-0.46;0.14;0.77;-0.83;1.95;0.63;-81.86;-186.68;-333.00;0.91;149.43;-30.80;11.24 
0.779;-0.46;0.13;0.79;0.00;0.21;0.07;-82.86;-192.42;-330.00;0.92;149.32;-30.77;11.29 
0.809;-0.46;0.16;0.75;-0.14;-0.28;-0.56;-77.87;-188.59;-330.00;0.89;149.28;-30.71;11.32 
0.839;-0.46;0.14;0.78;-0.77;-0.28;0.07;-81.86;-188.59;-330.00;0.92;149.22;-30.65;11.33 
0.869;-0.44;0.14;0.77;0.00;2.16;-1.46;-81.86;-187.64;-330.00;0.90;149.17;-30.65;11.36 
0.899;-0.46;0.13;0.77;-0.21;1.88;-1.11;-83.86;-183.81;-331.00;0.91;149.11;-30.69;11.42 
0.929;-0.44;0.15;0.78;-0.70;0.21;-0.77;-85.86;-188.59;-332.00;0.91;149.07;-30.69;11.44 
0.960;-0.45;0.17;0.77;-0.97;2.16;-0.42;-78.87;-188.59;-330.00;0.91;149.02;-30.65;11.45 
0.990;-0.45;0.15;0.78;-1.46;3.13;0.00;-83.86;-185.72;-328.00;0.91;148.93;-30.65;11.47 
1.020;-0.46;0.14;0.78;-1.18;0.70;0.07;-85.86;-186.68;-331.00;0.92;148.83;-30.66;11.49 
1.050;-0.47;0.13;0.77;-1.60;-0.07;-0.77;-82.86;-186.68;-329.00;0.91;148.75;-30.60;11.49 
1.079;-0.46;0.13;0.77;0.28;0.97;-2.57;-84.86;-187.64;-330.00;0.91;148.74;-30.60;11.46 
1.109;-0.49;0.16;0.78;-0.21;-2.02;-1.46;-84.86;-187.64;-326.00;0.93;148.76;-30.59;11.47 
1.139;-0.48;0.19;0.77;-0.42;-1.81;-0.42;-83.86;-187.64;-331.00;0.93;148.76;-30.51;11.49 
1.169;-0.48;0.17;0.74;-0.49;-0.21;1.18;-83.86;-188.59;-327.00;0.90;148.68;-30.45;11.52 
1.199;-0.49;0.14;0.77;-0.83;-0.21;1.32;-83.86;-190.51;-329.00;0.92;148.58;-30.42;11.57 
1.229;-0.46;0.15;0.77;-2.43;-1.25;1.67;-81.86;-184.76;-326.00;0.91;148.48;-30.35;11.59 
1.260;-0.45;0.16;0.77;-3.20;-0.42;4.24;-86.85;-188.59;-328.00;0.91;148.29;-30.23;11.64 
1.290;-0.46;0.17;0.77;-3.27;-0.49;3.06;-82.86;-186.68;-328.00;0.91;148.07;-30.16;11.68 
1.320;-0.48;0.13;0.77;-3.34;-1.95;2.78;-84.86;-184.76;-327.00;0.92;147.90;-30.07;11.66 
1.350;-0.46;0.10;0.78;-0.49;-0.35;0.56;-84.86;-190.51;-326.00;0.91;147.76;-30.00;11.63 
1.380;-0.46;0.12;0.80;0.21;-2.23;-1.53;-84.86;-186.68;-327.00;0.93;147.74;-29.96;11.63 
1.410;-0.43;0.11;0.76;0.70;-3.62;-3.48;-86.85;-189.55;-328.00;0.88;147.80;-29.84;11.62 
1.440;-0.45;0.11;0.77;1.88;-0.21;-7.37;-87.85;-188.59;-326.00;0.90;147.95;-29.79;11.58 
1.471;-0.48;0.12;0.79;2.16;-1.46;-9.74;-86.85;-191.46;-329.00;0.93;148.20;-29.83;11.48 
1.501;-0.49;0.14;0.78;2.09;-2.64;-10.43;-85.86;-190.51;-327.00;0.93;148.51;-29.81;11.42 
1.531;-0.48;0.14;0.77;2.02;-0.97;-10.50;-89.85;-194.34;-325.00;0.92;148.83;-29.81;11.32 
1.562;-0.54;0.14;0.82;2.30;-1.81;-10.50;-85.86;-195.29;-328.00;0.99;149.16;-29.85;11.25 
1.592;-0.53;0.15;0.78;2.37;-8.97;-9.32;-87.85;-197.21;-329.00;0.95;149.49;-29.78;11.19 
1.621;-0.46;0.14;0.78;2.30;-11.55;-8.07;-88.85;-201.04;-332.00;0.92;149.84;-29.52;11.13 
1.651;-0.44;0.13;0.77;1.81;-8.97;-8.21;-87.85;-203.91;-327.00;0.90;150.14;-29.26;11.10 
1.680;-0.49;0.14;0.77;0.90;-7.86;-7.86;-89.85;-205.82;-328.00;0.92;150.42;-29.08;11.04 
1.709;-0.50;0.13;0.80;0.70;-10.71;-7.17;-87.85;-207.74;-335.00;0.95;150.66;-28.89;10.97 
1.738;-0.51;0.09;0.86;0.83;-17.74;-6.82;-91.85;-208.70;-332.00;1.00;150.93;-28.58;10.91 
1.768;-0.46;0.12;0.76;0.77;-22.19;-4.66;-90.85;-215.40;-332.00;0.90;151.21;-28.06;10.86 
1.797;-0.42;0.09;0.78;0.56;-18.09;-5.01;-89.85;-220.18;-332.00;0.89;151.46;-27.49;10.84 
1.827;-0.44;0.10;0.76;3.34;-11.55;-8.63;-93.84;-224.01;-335.00;0.88;151.72;-27.11;10.79 
1.857;-0.48;0.11;0.79;3.90;-15.44;-8.97;-89.85;-223.06;-339.00;0.93;152.10;-26.82;10.76 
1.886;-0.48;0.14;0.77;2.78;-22.05;-4.38;-93.84;-228.80;-343.00;0.92;152.42;-26.38;10.79 
1.915;-0.46;0.10;0.77;1.95;-25.60;-2.78;-91.85;-234.54;-339.00;0.90;152.65;-25.77;10.82 
1.945;-0.48;0.09;0.74;1.95;-30.40;-5.43;-93.84;-238.37;-342.00;0.89;152.90;-25.07;10.80 
1.974;-0.46;0.10;0.66;3.48;-31.44;-5.84;-92.84;-246.03;-340.00;0.81;153.25;-24.26;10.78 
2.003;-0.41;0.14;0.62;2.71;-29.98;-2.57;-87.85;-249.86;-338.00;0.76;153.56;-23.55;10.87 
2.033;-0.31;0.15;0.69;0.14;-28.87;-0.21;-86.85;-257.52;-344.00;0.77;153.75;-22.80;10.95 
2.063;-0.34;0.18;0.77;1.32;-26.09;3.97;-92.84;-263.26;-343.00;0.86;153.84;-21.93;11.03 
2.093;-0.44;0.17;0.85;-0.56;-26.37;6.47;-91.85;-268.05;-345.00;0.97;153.79;-21.20;11.17 
