Time(s) acc_x(g) acc_y(g) acc_z(g) gyr_x(°/s) gyr_y(°/s) gyr_z(°/s) mag_x(G) mag_y(G) mag_z(G) SVM(g) yaw(°) pitch(°) roll(°)
0.000;-0.11;0.18;0.86;-0.35;0.90;-0.56;401.31;-89.90;-379.00;0.89;-110.93;-3.49;13.83 
0.030;-0.13;0.14;0.86;-0.56;0.35;-0.56;398.32;-88.94;-380.00;0.88;-110.95;-3.50;13.83 
0.060;-0.10;0.17;0.87;-0.56;0.28;-0.07;399.32;-84.16;-378.00;0.89;-110.96;-3.50;13.82 
0.090;-0.11;0.14;0.87;-0.49;1.53;0.00;398.32;-85.12;-379.00;0.89;-110.99;-3.49;13.81 
0.120;-0.12;0.14;0.85;-0.28;1.60;0.07;402.31;-88.94;-378.00;0.87;-111.03;-3.53;13.80 
0.151;-0.11;0.16;0.87;-0.21;0.42;-0.35;399.32;-86.07;-379.00;0.89;-111.07;-3.56;13.83 
0.180;-0.11;0.18;0.91;-0.63;0.77;-0.14;397.33;-88.94;-377.00;0.93;-111.09;-3.59;13.84 
0.209;-0.11;0.17;0.91;-0.49;1.88;0.00;400.31;-86.07;-378.00;0.93;-111.13;-3.64;13.86 
0.240;-0.11;0.15;0.86;-0.14;1.60;1.04;398.32;-84.16;-379.00;0.88;-111.18;-3.69;13.85 
0.270;-0.11;0.19;0.88;-0.70;-0.28;0.70;401.31;-86.07;-381.00;0.91;-111.24;-3.71;13.87 
0.300;-0.10;0.16;0.90;-0.63;0.21;-0.77;398.32;-86.07;-380.00;0.92;-111.27;-3.71;13.88 
0.330;-0.11;0.18;0.89;-0.35;1.74;-0.70;396.33;-88.94;-378.00;0.91;-111.27;-3.73;13.89 
0.361;-0.10;0.16;0.90;-0.49;3.69;0.90;398.32;-83.20;-383.00;0.92;-111.32;-3.81;13.91 
0.391;-0.10;0.15;0.86;-1.18;4.38;2.23;400.31;-83.20;-379.00;0.88;-111.41;-3.87;13.89 
0.421;-0.14;0.14;0.86;-0.42;5.43;1.32;398.32;-83.20;-380.00;0.88;-111.52;-4.02;13.88 
0.452;-0.14;0.15;0.85;-0.21;-1.95;0.90;398.32;-80.34;-379.00;0.87;-111.58;-4.15;13.89 
0.482;-0.08;0.18;0.92;-0.49;-0.63;-0.21;399.32;-84.16;-378.00;0.94;-111.60;-4.03;13.88 
0.512;-0.14;0.14;0.89;-0.28;5.36;-0.90;398.32;-84.16;-376.00;0.91;-111.63;-4.08;13.89 
0.541;-0.14;0.14;0.88;-0.14;0.77;-0.56;397.33;-85.12;-381.00;0.90;-111.64;-4.20;13.88 
0.570;-0.10;0.15;0.89;-0.42;1.95;-0.42;396.33;-81.29;-380.00;0.91;-111.66;-4.22;13.87 
0.599;-0.13;0.14;0.90;-0.35;3.76;0.21;399.32;-82.25;-380.00;0.92;-111.69;-4.30;13.87 
